time,voltage,current,omega,rpm,torque,load_torque,electrical_angle_deg
5e-05,18.0,2.141149108560492,0.005762578026648316,0.05502856667362916,0.09635170988522214,0.02,0.0
0.0001,18.0,4.078460084206063,0.029696155659350274,0.2835773978407175,0.18353070378873532,0.02,0.00011555999001462122
0.00015000000000000001,18.0,5.831237700995047,0.07022096100611373,0.6705607831671739,0.2624056965156774,0.02,0.0007110725254801281
0.0002,18.0,7.416958176193389,0.1257559525474486,1.2008808882693762,0.3337631175999341,0.02,0.002119250170131194
0.00025,18.0,8.85144269558596,0.19486982134413477,1.860869719581215,0.39831491941964536,0.02,0.004641100035496884
0.00030000000000000003,18.0,10.149014148131752,0.27626681073550596,2.638153712447332,0.45670562934532777,0.02,0.008548926446617436
0.00035000000000000005,18.0,11.322639017559501,0.368773878659409,3.5215311403089458,0.5095187336076668,0.02,0.014089049242756833
0.0004000000000000001,18.0,12.384055836577721,0.47132907536908586,4.500861130075351,0.5572824562298467,0.02,0.02148426463740562
0.0004500000000000001,18.0,13.343891476254372,0.5829710213863268,5.566963183977897,0.6004749903903323,0.02,0.030936073010563853
0.0005000000000000001,18.0,14.211766422608894,0.7028293814525968,6.711526212504002,0.639529234152269,0.02,0.04262669569691743
0.0005500000000000001,18.0,14.996390083358962,0.8301162401265803,7.927026177420241,0.6748370775708415,0.02,0.05672090074317585
0.0006000000000000002,18.0,15.705647068995628,0.9641182936248479,9.206651529343075,0.7067532837270273,0.02,0.07336765571575836
0.0006500000000000002,18.0,16.34667530294504,1.1041897806006769,10.544235701649187,0.7355990021945205,0.02,0.09270162392737881
0.0007000000000000002,18.0,16.925936734627076,1.2497460818849928,11.934195992503513,0.7616649497879723,0.02,0.11484451890084212
0.0007500000000000002,18.0,17.44928135593905,1.4002579258460663,13.371478230120365,0.7852142901297924,0.02,0.13990633048509948
0.0008000000000000003,18.0,17.922005155350494,1.5552461420272492,14.851506673694196,0.8064852405770394,0.02,0.16798643476835226
0.0008500000000000003,18.0,18.348902583735324,1.7142769111547134,16.37013865431471,0.8256934323396463,0.02,0.19917459878311006
0.0009000000000000003,18.0,18.73431405169607,1.8769574645241676,17.923623507135122,0.8430340471692838,0.02,0.23355188995717094
0.0009500000000000003,18.0,19.08216892891202,2.042932190226015,19.50856538856135,0.8586837517798723,0.02,0.2711914993221547
0.0010000000000000002,18.0,19.396024471482143,2.211879107696828,21.121889610698453,0.8728024491538285,0.02,0.31215948663813353
0.0010500000000000002,18.0,19.67910106289257,2.3835066757315246,22.760812160112206,0.8855348640722628,0.02,0.3565154548206003
0.0011,18.0,19.934314117717758,2.557550902391587,24.422812099485515,0.8970119785642984,0.02,0.4043131603568359
0.00115,18.0,20.164302964102582,2.7337727282329207,26.10560657928516,0.9073523314838435,0.02,0.45560106576575554
0.0012,18.0,20.371456991141734,2.911955656982206,27.80712821238754,0.9166631950766152,0.02,0.5104228395822543
0.0012499999999999998,18.0,20.55793932017641,3.091903610239747,29.52550458799996,0.9250416401824259,0.02,0.5688178088282683
0.0012999999999999997,18.0,20.72570823449824,3.2734389850041525,31.25903972238765,0.9325755006155446,0.02,0.6308213684630681
0.0013499999999999996,18.0,20.876536579743227,3.4564008948216682,33.006197263087124,0.9393442462682526,0.02,0.6964653518800821
0.0013999999999999996,18.0,21.012029327154554,3.6406435771805596,34.765585280642775,0.9454197735796148,0.02,0.7657783661325651
0.0014499999999999995,18.0,21.133639473692995,3.82603495141654,36.53594249761812,0.9508671211939407,0.02,0.8387860952219148
0.0014999999999999994,18.0,21.24268243649724,4.012455312885197,38.316125818861,0.9557451178932926,0.02,0.915511574466913
0.0015499999999999993,18.0,21.340349084280344,4.199796150506392,40.10509903988436,0.9601069692183595,0.02,0.995975438686521
0.0015999999999999992,18.0,21.427717534744975,4.387959076007062,41.90192262188818,0.964000788585378,0.02,1.0801961466702783
0.0016499999999999991,18.0,21.505763834875477,4.576854854294761,43.70574443250886,0.9674700781575701,0.02,1.1681901841762432
0.001699999999999999,18.0,21.575371629897738,4.766402525395636,45.51579136094452,0.9705541642322965,0.02,1.2599722474845119
0.001749999999999999,18.0,21.637340916678916,4.956528609297181,47.331361724762644,0.9732885914548982,0.02,1.3555554093424953
0.0017999999999999989,18.0,21.692395968268954,5.1471663858570285,49.151818393535514,0.9757054797625725,0.02,1.4549512689644968
0.0018499999999999988,18.0,21.741192508074583,5.338255242682313,50.97658256154693,0.977833847592525,0.02,1.5581700875909215
0.0018999999999999987,18.0,21.784324204722967,5.529740084557178,52.80512810824021,0.9796999045544761,0.02,1.66522091097017
0.0019499999999999986,18.0,21.8223285519424,5.72157079860533,54.63697649089689,0.9813273164650107,0.02,1.7761116799974748
0.0019999999999999987,18.0,21.85569219169525,5.913701769926314,56.471692119303796,0.9827374453673068,0.02,1.8908493306283582
0.002049999999999999,18.0,21.884855733282727,6.106091442943737,58.30887816693718,0.9839495669117169,0.02,2.009439884078896
0.002099999999999999,18.0,21.910218116148123,6.298701924156035,60.148172777511924,0.9849810672480803,0.02,2.131888528229464
0.002149999999999999,18.0,21.93214055958469,6.4914986223899165,61.98924562965505,0.9858476213772887,0.02,2.2581996910622393
0.0021999999999999993,18.0,21.95095013846219,6.684449923027477,63.831794826003744,0.9865633547254956,0.02,2.3883771068845148
0.0022499999999999994,18.0,21.966943020381375,6.877526893013746,65.67554407623494,0.9871409895376393,0.02,2.5224238760191224
0.0022999999999999995,18.0,21.980387396311684,7.070703013755464,67.52024014643663,0.9875919775359986,0.02,2.660342518579216
0.0023499999999999997,18.0,21.991526133731256,7.263953939297174,69.36565054985944,0.9879266201528116,0.02,2.802135022886733
0.0024,18.0,22.00057917853937,7.457257277409952,71.2115614564682,0.9881541775222239,0.02,2.947802889041438
