time,voltage,current,omega,rpm,torque,load_torque,electrical_angle_deg
0.11924999999999503,12.0,3.811700524414565,124.06269640299516,1184.711483150747,0.2287020314648739,0.01,0.0
0.11929999999999502,12.0,3.810217317698479,124.09222945083303,1184.9935029836251,0.22861303906190872,0.01,0.0
0.11934999999999502,12.0,3.808734766270015,124.12174945083308,1185.2753982188299,0.22852408597620089,0.01,0.0
0.11939999999999501,12.0,3.8072528698396635,124.15125640875989,1185.5571689114092,0.2284351721903798,0.01,0.0
0.119449999999995,12.0,3.805771628118044,124.18075033037553,1185.838815116387,0.22834629768708262,0.01,0.0
0.119499999999995,12.0,3.8042910408159027,124.21023122143949,1186.1203368887618,0.22825746244895415,0.01,0.0
0.119549999999995,12.0,3.8028111076441147,124.23969908770873,1186.401734283509,0.22816866645864686,0.01,0.0
0.11959999999999499,12.0,3.8013318283136814,124.26915393493766,1186.6830073555793,0.2280799096988209,0.01,0.0
0.11964999999999498,12.0,3.799853202535733,124.29859576887817,1186.9641561598985,0.22799119215214397,0.01,0.0
0.11969999999999498,12.0,3.798375230021527,124.32802459527959,1187.2451807513692,0.22790251380129162,0.01,0.0
0.11974999999999497,12.0,3.7968979104824485,124.35744041988869,1187.526081184869,0.2278138746289469,0.01,0.0
0.11979999999999497,12.0,3.7954212436300097,124.38684324844974,1187.8068575152515,0.22772527461780057,0.01,0.0
0.11984999999999496,12.0,3.7939452291758506,124.41623308670444,1188.087509797346,0.22763671375055103,0.01,0.0
0.11989999999999496,12.0,3.792469866831739,124.44560994039198,1188.3680380859573,0.22754819200990434,0.01,0.0
0.11994999999999495,12.0,3.7909951563095694,124.47497381524899,1188.6484424358669,0.22745970937857415,0.01,0.0
0.11999999999999494,12.0,3.789521097321364,124.5043247170096,1188.9287229018312,0.22737126583928183,0.01,0.0
0.12004999999999494,12.0,3.7880476895792716,124.53366265140536,1189.2088795385828,0.22728286137475628,0.01,0.0
0.12009999999999493,12.0,3.786574932795569,124.56298762416533,1189.4889124008298,0.22719449596773414,0.01,0.0
0.12014999999999493,12.0,3.7851028266826603,124.59229964101601,1189.7688215432565,0.2271061696009596,0.01,0.0
0.12019999999999492,12.0,3.783631370953075,124.62159870768139,1190.048607020523,0.2270178822571845,0.01,0.0
0.12024999999999492,12.0,3.782160565319472,124.65088482988291,1190.3282688872648,0.22692963391916832,0.01,0.0
0.12029999999999491,12.0,3.7806904094946345,124.68015801333951,1190.6078071980942,0.22684142456967807,0.01,0.0
0.1203499999999949,12.0,3.779220903191475,124.70941826376756,1190.887222007598,0.22675325419148848,0.01,0.0
0.1203999999999949,12.0,3.777752046123031,124.73866558688096,1191.1665133703402,0.22666512276738185,0.01,0.0
0.1204499999999949,12.0,3.7762838380024686,124.76789998839104,1191.44568134086,0.2265770302801481,0.01,0.0
0.12049999999999489,12.0,3.7748162785430788,124.79712147400663,1191.7247259736725,0.22648897671258472,0.01,0.0
0.12054999999999488,12.0,3.7733493674582803,124.82633004943405,1192.0036473232692,0.22640096204749682,0.01,0.0
0.12059999999999488,12.0,3.7718831044616183,124.85552572037706,1192.2824454441172,0.22631298626769708,0.01,0.0
0.12064999999999487,12.0,3.7704174892667646,124.88470849253693,1192.5611203906592,0.22622504935600588,0.01,0.0
0.12069999999999487,12.0,3.768952521587517,124.9138783716124,1192.8396722173145,0.226137151295251,0.01,0.0
0.12074999999999486,12.0,3.7674882011378,124.94303536329969,1193.1181009784777,0.226049292068268,0.01,0.0
0.12079999999999486,12.0,3.766024527631665,124.97217947329251,1193.39640672852,0.22596147165789987,0.01,0.0
0.12084999999999485,12.0,3.7645615007832887,125.00131070728206,1193.6745895217882,0.2258736900469973,0.01,0.0
0.12089999999999484,12.0,3.7630991203069755,125.03042907095701,1193.952649412605,0.22578594721841852,0.01,0.0
0.12094999999999484,12.0,3.7616373859171546,125.05953457000354,1194.2305864552698,0.22569824315502926,0.01,0.0
0.12099999999999483,12.0,3.7601762973283823,125.08862721010527,1194.508400704057,0.22561057783970292,0.01,0.0
0.12104999999999483,12.0,3.7587158542553407,125.11770699694337,1194.7860922132174,0.22552295125532043,0.01,0.0
0.12109999999999482,12.0,3.757256056412838,125.14677393619647,1195.0636610369784,0.22543536338477027,0.01,0.0
0.12114999999999482,12.0,3.7557969035158076,125.17582803354068,1195.3411072295428,0.22534781421094846,0.01,0.0
0.12119999999999481,12.0,3.7543383952793103,125.20486929464963,1195.6184308450893,0.22526030371675862,0.01,0.0
0.1212499999999948,12.0,3.752880531418532,125.23389772519441,1195.8956319377735,0.22517283188511192,0.01,0.0
0.1212999999999948,12.0,3.7514233116487845,125.26291333084363,1196.172710561726,0.22508539869892707,0.01,0.0
0.1213499999999948,12.0,3.7499667356855055,125.2919161172634,1196.4496667710548,0.22499800414113033,0.01,0.0
0.12139999999999479,12.0,3.7485108032442582,125.32090609011729,1196.7265006198427,0.22491064819465548,0.01,0.0
0.12144999999999478,12.0,3.747055514040732,125.34988325506642,1197.003212162149,0.2248233308424439,0.01,0.0
0.12149999999999478,12.0,3.74560086779074,125.37884761776937,1197.2798014520101,0.2247360520674444,0.01,0.0
0.12154999999999477,12.0,3.744146864210224,125.40779918388223,1197.556268543437,0.22464881185261343,0.01,0.0
0.12159999999999477,12.0,3.742693503015249,125.4367379590586,1197.8326134904178,0.22456161018091494,0.01,0.0
0.12164999999999476,12.0,3.7412407839220063,125.46566394894957,1198.108836346916,0.22447444703532038,0.01,0.0
